My ID System,Name german,Name english,Sprite,Shiny Sprite,Nom français
201_b,Icognito-B,Unown-B,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_001_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_001_uk_n_00000000_f_r.png,Zarbi B
201_c,Icognito-C,Unown-C,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_002_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_002_uk_n_00000000_f_r.png,Zarbi C
201_d,Icognito-D,Unown-D,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_003_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_003_uk_n_00000000_f_r.png,Zarbi D
201_e,Icognito-E,Unown-E,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_004_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_004_uk_n_00000000_f_r.png,Zarbi E
201_f,Icognito-F,Unown-F,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_005_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_005_uk_n_00000000_f_r.png,Zarbi F
201_g,Icognito-G,Unown-G,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_006_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_006_uk_n_00000000_f_r.png,Zarbi G
201_h,Icognito-H,Unown-H,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_007_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_007_uk_n_00000000_f_r.png,Zarbi H
201_i,Icognito-I,Unown-I,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_008_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_008_uk_n_00000000_f_r.png,Zarbi I
201_j,Icognito-J,Unown-J,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_009_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_009_uk_n_00000000_f_r.png,Zarbi J
201_k,Icognito-K,Unown-K,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_010_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_010_uk_n_00000000_f_r.png,Zarbi K
201_l,Icognito-L,Unown-L,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_011_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_011_uk_n_00000000_f_r.png,Zarbi L
201_m,Icognito-M,Unown-M,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_012_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_012_uk_n_00000000_f_r.png,Zarbi M
201_n,Icognito-N,Unown-N,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_013_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_013_uk_n_00000000_f_r.png,Zarbi N
201_o,Icognito-O,Unown-O,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_014_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_014_uk_n_00000000_f_r.png,Zarbi O
201_p,Icognito-P,Unown-P,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_015_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_015_uk_n_00000000_f_r.png,Zarbi P
201_q,Icognito-Q,Unown-Q,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_016_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_016_uk_n_00000000_f_r.png,Zarbi Q
201_r,Icognito-R,Unown-R,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_017_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_017_uk_n_00000000_f_r.png,Zarbi R
201_s,Icognito-S,Unown-S,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_018_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_018_uk_n_00000000_f_r.png,Zarbi S
201_t,Icognito-T,Unown-T,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_019_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_019_uk_n_00000000_f_r.png,Zarbi T
201_u,Icognito-U,Unown-U,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_020_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_020_uk_n_00000000_f_r.png,Zarbi U
201_v,Icognito-V,Unown-V,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_021_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_021_uk_n_00000000_f_r.png,Zarbi V
201_w,Icognito-W,Unown-W,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_022_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_022_uk_n_00000000_f_r.png,Zarbi W
201_x,Icognito-X,Unown-X,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_023_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_023_uk_n_00000000_f_r.png,Zarbi X
201_y,Icognito-Y,Unown-Y,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_024_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_024_uk_n_00000000_f_r.png,Zarbi Y
201_z,Icognito-Z,Unown-Z,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_025_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_025_uk_n_00000000_f_r.png,Zarbi Z
201_ausrufezeichen,Icognito-Ausrufezeichen,Unown-Exclamation Mark,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_026_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_026_uk_n_00000000_f_r.png,Zarbi !
201_fragezeichen,Icognito-Fragezeichen,Unown-Question Mark,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_027_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0201_027_uk_n_00000000_f_r.png,Zarbi ?
202,Woingenau,Wobbuffet,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0202_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0202_000_md_n_00000000_f_r.png,Qulbutoké
202_m,Woingenau ♂,Wobbuffet ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0202_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0202_000_md_n_00000000_f_r.png,Qulbutoké ♂
202_w,Woingenau ♀,Wobbuffet ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0202_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0202_000_fd_n_00000000_f_r.png,Qulbutoké ♀
203,Girafarig,Girafarig,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0203_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0203_000_md_n_00000000_f_r.png,Girafarig
203_m,Girafarig ♂,Girafarig ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0203_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0203_000_md_n_00000000_f_r.png,Girafarig ♂
203_w,Girafarig ♀,Girafarig ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0203_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0203_000_fd_n_00000000_f_r.png,Girafarig ♀
204,Tanza,Pineco,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0204_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0204_000_mf_n_00000000_f_r.png,Pomdepik
205,Forstellka,Forretress,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0205_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0205_000_mf_n_00000000_f_r.png,Foretress
206,Dummisel,Dunsparce,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0206_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0206_000_mf_n_00000000_f_r.png,Insolourdo
207,Skorgla,Gligar,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0207_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0207_000_md_n_00000000_f_r.png,Scorplane
207_m,Skorgla ♂,Gligar ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0207_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0207_000_md_n_00000000_f_r.png,Scorplane ♂
207_w,Skorgla ♀,Gligar ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0207_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0207_000_fd_n_00000000_f_r.png,Scorplane ♀
208,Stahlos,Steelix,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_000_md_n_00000000_f_r.png,Steelix
208_m,Stahlos ♂,Steelix ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_000_md_n_00000000_f_r.png,Steelix ♂
208_w,Stahlos ♀,Steelix ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_000_fd_n_00000000_f_r.png,Steelix ♀
208_mega,Mega Stahlos,Mega Steelix,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0208_001_mf_n_00000000_f_r.png,Méga Steelix
209,Snubbull,Snubbull,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0209_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0209_000_mf_n_00000000_f_r.png,Snubbull
210,Granbull,Grandbull,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0210_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0210_000_mf_n_00000000_f_r.png,Granbull
211,Baldorfish,Qwilfish,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0211_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0211_000_mf_n_00000000_f_r.png,Qwilfish
211_hisui,Hisui Baldorfish,Hisui Qwilfish,https://www.pokewiki.de/images/5/53/Pokémonsprite_211a_HOME.png,https://www.pokewiki.de/images/3/3e/Pokémonsprite_211a_Schillernd_HOME.png,Qwilfish de hisui
212,Scherox,Scizor,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_000_md_n_00000000_f_r.png,Cizayox
212_m,Scherox ♂,Scizor ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_000_md_n_00000000_f_r.png,Cizayox ♂
212_w,Scherox ♀,Scizor ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_000_fd_n_00000000_f_r.png,Cizayox ♀
212_mega,Mega Scherox,Mega Scizor,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0212_001_mf_n_00000000_f_r.png,Méga Cizayox
213,Pottrott,Shuckle,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0213_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0213_000_mf_n_00000000_f_r.png,Caratroc
214,Skaraborn,Heracross,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_000_md_n_00000000_f_r.png,Scarhino
214_m,Skaraborn ♂,Heracross ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_000_md_n_00000000_f_r.png,Scarhino ♂
214_w,Skaraborn ♀,Heracross ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_000_fd_n_00000000_f_r.png,Scarhino ♀
214_mega,Mega Skaraborn,Mega Heracross,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0214_001_mf_n_00000000_f_r.png,Méga Scarhino
215,Sniebel,Sneasel,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0215_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0215_000_md_n_00000000_f_r.png,Farfuret
215_m,Sniebel ♂,Sneasel ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0215_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0215_000_md_n_00000000_f_r.png,Farfuret ♂
215_w,Sniebel ♀,Sneasel ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0215_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0215_000_fd_n_00000000_f_r.png,Farfuret ♀
215_hisui,Hisui Sniebel,Hisui Sneasel,https://www.pokewiki.de/images/1/16/Pokémonsprite_215a_HOME.png,https://www.pokewiki.de/images/f/f2/Pokémonsprite_215a_Schillernd_HOME.png,Farfuret de hisui
215_m_hisui,Hisui Sniebel ♂,Hisui Sneasel ♂,https://www.pokewiki.de/images/1/16/Pokémonsprite_215a_HOME.png,https://www.pokewiki.de/images/f/f2/Pokémonsprite_215a_Schillernd_HOME.png,Farfuret de hisui ♂
215_w_hisui,Hisui Sniebel ♀,Hisui Sneasel ♀,https://www.pokewiki.de/images/d/d6/Pokémonsprite_215a_Weiblich_HOME.png,https://www.pokewiki.de/images/4/43/Pokémonsprite_215a_Weiblich_Schillernd_HOME.png,Farfuret de hisui ♀
216,Teddiursa,Teddiursa,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0216_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0216_000_mf_n_00000000_f_r.png,Teddiursa
217,Ursaring,Ursaring,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0217_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0217_000_md_n_00000000_f_r.png,Ursaring
217_m,Ursaring ♂,Ursaring ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0217_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0217_000_md_n_00000000_f_r.png,Ursaring ♂
217_w,Ursaring ♀,Ursaring ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0217_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0217_000_fd_n_00000000_f_r.png,Ursaring ♀
218,Schneckmag,Slugma,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0218_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0218_000_mf_n_00000000_f_r.png,Limagma
219,Magcargo,Magcargo,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0219_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0219_000_mf_n_00000000_f_r.png,Volcaropod
220,Quiekel,Swinub,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0220_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0220_000_mf_n_00000000_f_r.png,Marcacrin
221,Keifel,Piloswine,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0221_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0221_000_md_n_00000000_f_r.png,Cochignon
221_m,Keifel ♂,Piloswine ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0221_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0221_000_md_n_00000000_f_r.png,Cochignon ♂
221_w,Keifel ♀,Piloswine ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0221_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0221_000_fd_n_00000000_f_r.png,Cochignon ♀
222,Corasonn,Corsola,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0222_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0222_000_mf_n_00000000_f_r.png,Corayon
222_galar,Galar Corasonn,Galarian Corsola,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0222_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0222_001_mf_n_00000000_f_r.png,Corayon de galar
223,Remoraid,Remoraid,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0223_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0223_000_mf_n_00000000_f_r.png,Rémoraid
224,Octillery,Octillery,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0224_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0224_000_md_n_00000000_f_r.png,Octillery
224_m,Octillery ♂,Octillery ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0224_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0224_000_md_n_00000000_f_r.png,Octillery ♂
224_w,Octillery ♀,Octillery ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0224_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0224_000_fd_n_00000000_f_r.png,Octillery ♀
